"","abdn.ac","aber.ac","abertay-dundee.ac","anglia.ac","aston.ac","bangor.ac","bath.ac","bbk.ac","bham.ac","bournemouth.ac","brad.ac","bris.ac","brunel.ac","bton.ac","cam.ac","cf.ac","courtauld.ac","coventry.ac","cranfield.ac","derby.ac","dmu.ac","dundee.ac","dur.ac","ed.ac","essex.ac","ex.ac","gcal.ac","glam.ac","glasgow.ac","goldsmiths.ac","gre.ac","herts.ac","heythrop.ac","hud.ac","hw.ac","kcl.ac","keele.ac","kingston.ac","lamp.ac","lancs.ac","lboro.ac","lbs.ac","le.ac","leeds.ac","livjm.ac","lmu.ac","lse.ac","lshtm.ac","luton.ac","man.ac","mbs.ac","mcc.ac","mdx.ac","mmu.ac","napier.ac","ncl.ac","newport.ac","nott.ac","ntu.ac","ox.ac","paisley.ac","plymouth.ac","port.ac","qmw.ac","qub.ac","rcm.ac","rdg.ac","rgu.ac","salford.ac","sas.ac","shef.ac","soas.ac","soton.ac","ssees.ac","st-and.ac","staffs.ac","stir.ac","strath.ac","sunderland.ac","surrey.ac","susx.ac","swan.ac","tees.ac","tvu.ac","uce.ac","ucl.ac","uclan.ac","uea.ac","uel.ac","ukc.ac","ulh.ac","ulst.ac","umds.ac","umist.ac","unl.ac","unn.ac","uwcm.ac","uwe.ac","uwic.ac","warwick.ac","wlv.ac","wmin.ac","york.ac"
"port.ac",0.00463606861381548,0.00788131664348632,0.000463606861381548,0.00278164116828929,0.00370885489105239,0.00602688919796013,0.0180806675938804,0.00139082058414465,0.0366249420491423,0.00649049605934168,0.0134445989800649,0.0343069077422346,0.0129809921186834,0.0111265646731572,0.0319888734353268,0.0101993509503941,0,0.00231803430690774,0.00834492350486787,0.00463606861381548,0.00463606861381548,0.00741770978210477,0.0148354195642095,0.0713954566527585,0.00927213722763097,0.112656467315716,0.000463606861381548,0.00278164116828929,0,0,0.00509967547519703,0.00324524802967084,0,0.00278164116828929,0.0139082058414465,0.00370885489105239,0.00324524802967084,0.00139082058414465,0.000927213722763097,0.0115901715345387,0.0120537783959203,0.000463606861381548,0.0166898470097357,0.0324524802967084,0.00417246175243394,0.00231803430690774,0.000927213722763097,0,0.00139082058414465,0.0268891979601298,0,0.00880853036624942,0.00324524802967084,0.00927213722763097,0.00788131664348632,0.0254983773759852,0.00417246175243394,0.00741770978210477,0.00463606861381548,0.0347705146036161,0.00139082058414465,0.000463606861381548,0,0.00649049605934168,0.0106629578117756,0,0.00834492350486787,0.00231803430690774,0.00324524802967084,0.00324524802967084,0.0162262401483542,0,0.0885489105238758,0,0.00370885489105239,0.00278164116828929,0.00695410292072323,0.00741770978210477,0.00556328233657858,0.00927213722763097,0.00695410292072323,0.00370885489105239,0.00278164116828929,0.00139082058414465,0.00185442744552619,0.0134445989800649,0.00185442744552619,0.0157626332869726,0.00139082058414465,0.0152990264255911,0.00139082058414465,0.00602688919796013,0.000927213722763097,0.00602688919796013,0.00278164116828929,0.00509967547519703,0.000927213722763097,0.00370885489105239,0,0.0120537783959203,0.0101993509503941,0.00231803430690774,0.0176170607324988
"qmw.ac",0.00187539070639717,0.00833506980620963,0,0.000208376745155241,0.00333402792248385,0.000625130235465722,0.00979370702229631,0.0118774744738487,0.0260470931444051,0.000208376745155241,0.0010418837257762,0.0102104605126068,0.00583454886434674,0.000416753490310481,0.225255261512815,0.00354240466763909,0,0.000208376745155241,0.0010418837257762,0.000208376745155241,0.00395915815794957,0.00270889768701813,0.0114607209835382,0.0827255678266305,0.0056261721191915,0.0160450093769535,0,0.000416753490310481,0.00770993957074391,0,0.0183371535736612,0.00145863721608668,0,0.000208376745155241,0.00625130235465722,0.00750156282558866,0.00270889768701813,0,0.000625130235465722,0.00437591164826005,0.00208376745155241,0.000416753490310481,0.0145863721608668,0.0264638466347156,0.000625130235465722,0.000416753490310481,0.00458428839341529,0.000625130235465722,0,0.0362575536570119,0,0.00479266513857054,0.00479266513857054,0.0114607209835382,0,0.00916857678683059,0,0.0229214419670765,0.0056261721191915,0.124192540112523,0,0.000625130235465722,0.000625130235465722,0,0.0133361116899354,0,0.00187539070639717,0.00583454886434674,0.000625130235465722,0.0056261721191915,0.00791831631589915,0.000833506980620963,0.032923525734528,0.0010418837257762,0.0181287768285059,0.00375078141279433,0.00729318608043342,0.00291727443217337,0,0.0056261721191915,0.0256303396540946,0.00187539070639717,0.000416753490310481,0,0,0.0325067722442175,0.000416753490310481,0.00333402792248385,0.000625130235465722,0.00729318608043342,0,0.0010418837257762,0.00583454886434674,0.00166701396124193,0.000625130235465722,0.00458428839341529,0.00166701396124193,0.000625130235465722,0,0.0191706605542821,0.00791831631589915,0.00333402792248385,0.0212544280058346
"qub.ac",0.0156028368794326,0.0321513002364066,0,0.0033096926713948,0.00283687943262411,0.00425531914893617,0.0113475177304965,0.00803782505910165,0.0122931442080378,0.00141843971631206,0.00614657210401891,0.0151300236406619,0.00472813238770686,0.00236406619385343,0.128132387706856,0.0104018912529551,0,0.00189125295508274,0.00141843971631206,0.000945626477541371,0.0066193853427896,0.00898345153664303,0.0108747044917258,0.0482269503546099,0.0099290780141844,0.0245862884160757,0.000472813238770686,0.00141843971631206,0,0.00189125295508274,0.00236406619385343,0.00189125295508274,0,0.00189125295508274,0.0118203309692671,0.00378250591016548,0.0174940898345154,0.00141843971631206,0.000472813238770686,0.00851063829787234,0.000472813238770686,0.000945626477541371,0.0245862884160757,0.0141843971631206,0.00283687943262411,0.00189125295508274,0.00378250591016548,0.00236406619385343,0,0.00945626477541371,0.00141843971631206,0.00945626477541371,0.00236406619385343,0.00709219858156028,0.00283687943262411,0.0193853427895981,0,0.00472813238770686,0.00614657210401891,0.149408983451537,0.00141843971631206,0,0.00425531914893617,0.0104018912529551,0,0,0.00378250591016548,0,0.00189125295508274,0.00378250591016548,0.0628841607565012,0.00283687943262411,0.016548463356974,0,0.00236406619385343,0.00236406619385343,0.00378250591016548,0.00851063829787234,0.000945626477541371,0.0066193853427896,0.00756501182033097,0.0066193853427896,0.00141843971631206,0.000472813238770686,0,0.0288416075650118,0.000472813238770686,0.00709219858156028,0.000945626477541371,0.00898345153664303,0,0.0529550827423168,0.00141843971631206,0.0033096926713948,0.000945626477541371,0.00472813238770686,0.000945626477541371,0.00236406619385343,0.000945626477541371,0.0226950354609929,0.0104018912529551,0.00520094562647754,0.0108747044917258
"rcm.ac",0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182
"rdg.ac",0.0113960113960114,0.00320512820512821,0,0.00249287749287749,0.00106837606837607,0.00320512820512821,0.00427350427350427,0.0089031339031339,0.0249287749287749,0.00712250712250712,0.00391737891737892,0.0128205128205128,0.00142450142450142,0.00106837606837607,0.0502136752136752,0.0121082621082621,0.00320512820512821,0.000356125356125356,0.00783475783475784,0.00106837606837607,0.00712250712250712,0.00213675213675214,0.0124643874643875,0.0858262108262108,0.00498575498575499,0.0238603988603989,0,0.00106837606837607,0.00106837606837607,0.000356125356125356,0,0.00462962962962963,0.000712250712250712,0.00142450142450142,0.00747863247863248,0.00462962962962963,0.00605413105413105,0.000356125356125356,0.00213675213675214,0.00747863247863248,0.00391737891737892,0.000712250712250712,0.0231481481481481,0.021011396011396,0,0,0.00498575498575499,0,0,0.0284900284900285,0,0.00498575498575499,0.00213675213675214,0.00284900284900285,0.00534188034188034,0.032051282051282,0.000356125356125356,0.00427350427350427,0.00213675213675214,0.290954415954416,0,0,0.00249287749287749,0.0391737891737892,0.00819088319088319,0.000356125356125356,0,0.000712250712250712,0.00249287749287749,0.00320512820512821,0.00854700854700855,0.000356125356125356,0.0213675213675214,0,0.00854700854700855,0.000712250712250712,0.00142450142450142,0.00462962962962963,0.000356125356125356,0.00712250712250712,0.00605413105413105,0.00819088319088319,0.000356125356125356,0,0,0.035968660968661,0.000712250712250712,0.032051282051282,0.000356125356125356,0.0056980056980057,0,0.00142450142450142,0.000356125356125356,0.00213675213675214,0,0.00142450142450142,0,0.00213675213675214,0,0.0128205128205128,0.00712250712250712,0.00106837606837607,0.0106837606837607
"rgu.ac",0.0903686087990487,0.0166468489892985,0,0,0,0.00118906064209275,0.0118906064209275,0.00713436385255648,0.0130796670630202,0.00594530321046373,0.00475624256837099,0.0261593341260404,0.00237812128418549,0.00118906064209275,0.0760998810939358,0.0130796670630202,0,0.00118906064209275,0.00475624256837099,0,0.00118906064209275,0.0130796670630202,0.0107015457788347,0.109393579072533,0.0118906064209275,0.0392390011890606,0.00594530321046373,0.00118906064209275,0,0,0,0.00118906064209275,0,0.00237812128418549,0.0523186682520809,0.00594530321046373,0.00237812128418549,0,0,0.00475624256837099,0.00237812128418549,0,0.0130796670630202,0.0344827586206897,0.00237812128418549,0,0,0,0,0.0178359096313912,0,0.0130796670630202,0.00118906064209275,0.00832342449464923,0.00713436385255648,0.0344827586206897,0,0.00475624256837099,0.00475624256837099,0.0558858501783591,0.00356718192627824,0,0.0107015457788347,0.00951248513674197,0.00118906064209275,0,0.00356718192627824,0,0.00951248513674197,0,0.0285374554102259,0,0.0285374554102259,0,0.0178359096313912,0.00356718192627824,0.00594530321046373,0.0214030915576694,0,0.00594530321046373,0.00832342449464923,0.00237812128418549,0,0.00118906064209275,0,0.0511296076099881,0.00356718192627824,0.00237812128418549,0,0,0,0.00356718192627824,0,0.00475624256837099,0,0.00356718192627824,0,0.00118906064209275,0,0.0118906064209275,0.0118906064209275,0,0.00713436385255648
"salford.ac",0.0134020618556701,0.00515463917525773,0,0,0,0,0.00412371134020619,0,0.0195876288659794,0.00309278350515464,0.00309278350515464,0.00618556701030928,0.00206185567010309,0.00515463917525773,0.00515463917525773,0.00412371134020619,0,0.00206185567010309,0.00412371134020619,0,0.00103092783505155,0.00309278350515464,0.0402061855670103,0.138144329896907,0.0175257731958763,0.0329896907216495,0,0,0,0.00103092783505155,0.00206185567010309,0.00206185567010309,0,0.0463917525773196,0.0144329896907217,0.00412371134020619,0.0123711340206186,0,0,0.00824742268041237,0.0381443298969072,0,0.0154639175257732,0.0443298969072165,0.00824742268041237,0.00515463917525773,0.00412371134020619,0.00103092783505155,0,0.105154639175258,0.00412371134020619,0.00721649484536083,0,0.0422680412371134,0.00515463917525773,0.0134020618556701,0,0.0164948453608247,0.00309278350515464,0.0371134020618557,0,0.00206185567010309,0.00412371134020619,0.00412371134020619,0.00309278350515464,0,0.0123711340206186,0.00206185567010309,0,0.00309278350515464,0.0144329896907217,0,0.00824742268041237,0,0,0,0.00721649484536083,0.0309278350515464,0,0.00927835051546392,0.0123711340206186,0.00103092783505155,0.00206185567010309,0,0.00309278350515464,0.0195876288659794,0.00412371134020619,0.011340206185567,0,0.00309278350515464,0,0.0288659793814433,0,0.0268041237113402,0,0,0.00103092783505155,0.00206185567010309,0,0.00824742268041237,0.00927835051546392,0.00103092783505155,0.0134020618556701
"sas.ac",0.00202429149797571,0.00809716599190283,0,0.00202429149797571,0,0.00202429149797571,0.0101214574898785,0.01417004048583,0.0101214574898785,0,0.00202429149797571,0.01417004048583,0.00404858299595142,0,0.117408906882591,0.00809716599190283,0.00809716599190283,0.00202429149797571,0.00607287449392713,0,0.00202429149797571,0.0121457489878543,0.01417004048583,0.121457489878543,0.01417004048583,0.0283400809716599,0,0,0,0,0.00202429149797571,0.00809716599190283,0,0.00202429149797571,0.00202429149797571,0.0323886639676113,0.01417004048583,0,0.00202429149797571,0.00202429149797571,0,0.00202429149797571,0.0303643724696356,0.0202429149797571,0,0,0.0384615384615385,0.00202429149797571,0,0.0121457489878543,0,0.00404858299595142,0.00607287449392713,0.00202429149797571,0,0.0121457489878543,0,0.00404858299595142,0.00202429149797571,0.0587044534412955,0,0,0.00202429149797571,0.0263157894736842,0.00404858299595142,0,0.0202429149797571,0,0.00404858299595142,0,0.0121457489878543,0.0121457489878543,0.0242914979757085,0.00404858299595142,0.0101214574898785,0,0.0101214574898785,0.0121457489878543,0,0.00202429149797571,0.00202429149797571,0.00809716599190283,0,0.00202429149797571,0,0.0465587044534413,0,0.00607287449392713,0.00404858299595142,0.0182186234817814,0,0.0101214574898785,0,0,0.00607287449392713,0,0,0.00202429149797571,0,0.0668016194331984,0.0101214574898785,0.00809716599190283,0.00404858299595142
"shef.ac",0.0115393491807062,0.00969305331179321,0,0.00415416570505424,0.00323101777059774,0.0057696745903531,0.00876990537733672,0.00623124855758135,0.0588506808216017,0.00346180475421186,0.0113085621970921,0.0256173551811678,0.00738518347565197,0.00276944380336949,0.0493884144934226,0.00946226632817909,0,0.00184629586891299,0.00346180475421186,0.00923147934456497,0.00969305331179321,0.0076159704592661,0.00992384029540734,0.0443111008539118,0.011077775213478,0.0276944380336949,0.00369259173782599,0.0163858758366028,0,0,0.000692360950842372,0.00715439649203785,0,0.00923147934456497,0.0138472190168474,0.0076159704592661,0.00623124855758135,0.00207708285252712,0.00230786983614124,0.0117701361643203,0.0136164320332333,0.000692360950842372,0.0184629586891299,0.0447726748211401,0.00415416570505424,0.00276944380336949,0.00392337872144011,0.000230786983614124,0.00300023078698361,0.0413108700669282,0.000692360950842372,0.00484652665589661,0.00253865681975537,0.00553888760673898,0.00438495268866836,0.0237710593122548,0,0.00692360950842372,0.00553888760673898,0.0867759058389107,0.00230786983614124,0.00138472190168474,0.00600046157396723,0.00600046157396723,0.00876990537733672,0,0.00553888760673898,0.00530810062312486,0.00692360950842372,0.00346180475421186,0,0.00184629586891299,0.0249249942303254,0,0.00692360950842372,0.00415416570505424,0.00323101777059774,0.011077775213478,0.00369259173782599,0.00876990537733672,0.00530810062312486,0.00692360950842372,0.00553888760673898,0.0189245326563582,0.0066928225248096,0.0258481421647819,0.00369259173782599,0.0108469882298638,0.00138472190168474,0.00438495268866836,0.000461573967228248,0.00438495268866836,0.00184629586891299,0.00900069236095084,0.00300023078698361,0.0057696745903531,0.00530810062312486,0.0150011539349181,0.000692360950842372,0.0170782367874452,0.00715439649203785,0.0066928225248096,0.0263097161320102
"soas.ac",0.00458715596330275,0,0,0,0,0,0,0.0275229357798165,0.00458715596330275,0,0.00917431192660551,0.00917431192660551,0,0,0.0779816513761468,0,0,0,0.00917431192660551,0,0.00917431192660551,0,0.00917431192660551,0.0137614678899083,0,0.389908256880734,0,0,0,0,0,0,0,0,0.00458715596330275,0.0321100917431193,0,0,0,0,0.00458715596330275,0,0,0,0.00917431192660551,0,0.0275229357798165,0,0,0.00917431192660551,0,0,0,0,0,0,0,0,0,0.055045871559633,0,0,0,0.0275229357798165,0.018348623853211,0,0,0,0,0.0458715596330275,0.0137614678899083,0,0.00917431192660551,0.00458715596330275,0,0,0,0,0.00458715596330275,0,0,0,0,0,0,0.0871559633027523,0,0.00917431192660551,0.0229357798165138,0.0229357798165138,0,0.00458715596330275,0.00458715596330275,0,0,0.018348623853211,0,0,0,0,0,0,0
"soton.ac",0.00705532862978091,0.00816932788711474,0,0.00148533234311177,0.00185666542888971,0.00297066468622354,0.012996658002228,0.0025993316004456,0.138135907909395,0.00742666171555886,0.00185666542888971,0.0419606386929075,0.00631266245822503,0.000742666171555886,0.0538432974378017,0.0167099888600074,0,0.00148533234311177,0.00408466394355737,0.0100259933160045,0.00297066468622354,0.00965466023022651,0.0144819903453398,0.0698106201262532,0.0133679910880059,0.0408466394355737,0.00185666542888971,0.000371333085777943,0,0,0.00148533234311177,0.00334199777200149,0,0.00148533234311177,0.0148533234311177,0.00965466023022651,0.00482733011511326,0.00148533234311177,0.00148533234311177,0.0100259933160045,0.00297066468622354,0,0.0304493130337913,0.0256219829186781,0.00334199777200149,0.00222799851466766,0.00445599702933531,0.00556999628666914,0.000742666171555886,0.0256219829186781,0.000371333085777943,0.0115113256591162,0.00111399925733383,0.00148533234311177,0.0025993316004456,0.0137393241737839,0.00111399925733383,0.00445599702933531,0.00185666542888971,0.0486446342369105,0.00148533234311177,0,0.0189379873746751,0.00408466394355737,0.00854066097289269,0.000371333085777943,0.0308206461195693,0.000742666171555886,0.00371333085777943,0.00222799851466766,0.0285926476049016,0.000742666171555886,0,0,0.00594132937244708,0.0025993316004456,0.00408466394355737,0.0107686594875603,0.00222799851466766,0.0207946528035648,0.00668399554400297,0.00371333085777943,0.00222799851466766,0.000371333085777943,0.000371333085777943,0.0297066468622354,0.0025993316004456,0.0185666542888971,0.00371333085777943,0.00854066097289269,0.00148533234311177,0.00297066468622354,0.00371333085777943,0.00482733011511326,0.00334199777200149,0.00297066468622354,0.00111399925733383,0.00111399925733383,0,0.0174526550315633,0.00816932788711474,0.00334199777200149,0.0167099888600074
"ssees.ac",0,0,0,0,0,0,0,0,0.0491803278688525,0,0,0.0163934426229508,0,0,0.147540983606557,0,0,0,0,0,0,0,0,0,0.0163934426229508,0.0491803278688525,0,0,0,0,0,0,0,0,0.0327868852459016,0.0327868852459016,0.0327868852459016,0.0327868852459016,0,0,0,0,0.0327868852459016,0.0491803278688525,0,0,0.0491803278688525,0,0,0,0,0,0,0,0,0,0,0,0,0.0983606557377049,0,0,0,0,0,0,0,0,0,0.0327868852459016,0.0163934426229508,0.0327868852459016,0,0,0,0,0,0.0327868852459016,0,0,0,0,0,0,0,0.229508196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0
"st-and.ac",0.0192488262910798,0.00892018779342723,0,0.00140845070422535,0.00187793427230047,0.00657276995305164,0.0140845070422535,0.00892018779342723,0.0126760563380282,0.00140845070422535,0.00422535211267606,0.0140845070422535,0.00469483568075117,0.00140845070422535,0.0896713615023474,0.00938967136150235,0,0.00140845070422535,0.00234741784037559,0.00234741784037559,0.00328638497652582,0.0394366197183099,0.0248826291079812,0.108920187793427,0.00751173708920188,0.0244131455399061,0.00234741784037559,0.00140845070422535,0.00704225352112676,0,0,0.00563380281690141,0,0.000469483568075117,0.0572769953051643,0.00610328638497653,0.00610328638497653,0.00234741784037559,0.0028169014084507,0.00610328638497653,0.0028169014084507,0,0.0169014084507042,0.0394366197183099,0.00328638497652582,0.00140845070422535,0.000469483568075117,0,0.000938967136150235,0.0192488262910798,0,0.0122065727699531,0.000469483568075117,0.00187793427230047,0.00657276995305164,0.0117370892018779,0.000469483568075117,0.0028169014084507,0.00187793427230047,0.0544600938967136,0.0028169014084507,0.000469483568075117,0.00234741784037559,0.00985915492957747,0.007981220657277,0.000469483568075117,0.0028169014084507,0.0028169014084507,0.00140845070422535,0.00328638497652582,0.0225352112676056,0.000469483568075117,0.0366197183098592,0,0,0.00140845070422535,0.0276995305164319,0.0314553990610329,0.00140845070422535,0.0164319248826291,0.00516431924882629,0.00422535211267606,0.000469483568075117,0.000469483568075117,0.00140845070422535,0.0333333333333333,0.00187793427230047,0.0103286384976526,0.00140845070422535,0.0154929577464789,0,0.00422535211267606,0.000469483568075117,0.00563380281690141,0.000938967136150235,0.00422535211267606,0,0.00140845070422535,0.000469483568075117,0.0225352112676056,0.00751173708920188,0.000938967136150235,0.0173708920187793
"staffs.ac",0.0036231884057971,0.0036231884057971,0,0.00543478260869565,0.0036231884057971,0.00181159420289855,0.00181159420289855,0.00181159420289855,0.0869565217391304,0.00905797101449275,0.0036231884057971,0.016304347826087,0.0144927536231884,0.0072463768115942,0.0434782608695652,0.0108695652173913,0,0.00543478260869565,0.0036231884057971,0.00905797101449275,0.0181159420289855,0.0072463768115942,0.00181159420289855,0.0597826086956522,0.0181159420289855,0.0380434782608696,0,0.00181159420289855,0,0,0,0.00543478260869565,0,0.00543478260869565,0.0307971014492754,0.00543478260869565,0.0326086956521739,0.0036231884057971,0,0.0126811594202899,0.0072463768115942,0,0.0380434782608696,0.0271739130434783,0.0072463768115942,0.00543478260869565,0.0036231884057971,0,0.00181159420289855,0.00905797101449275,0,0.0072463768115942,0.00181159420289855,0.00543478260869565,0.0144927536231884,0.0072463768115942,0,0.0036231884057971,0.0072463768115942,0.036231884057971,0,0,0.00181159420289855,0.0181159420289855,0.0072463768115942,0,0.00181159420289855,0.00543478260869565,0.0036231884057971,0.00543478260869565,0.0126811594202899,0.00181159420289855,0.0434782608695652,0,0.00181159420289855,0,0.0036231884057971,0.0271739130434783,0.00905797101449275,0.0144927536231884,0.00905797101449275,0.00181159420289855,0.00181159420289855,0,0.0036231884057971,0.016304347826087,0.00181159420289855,0.0144927536231884,0,0.0144927536231884,0,0.0072463768115942,0,0.0144927536231884,0,0.0126811594202899,0,0,0,0.0489130434782609,0.0144927536231884,0.0126811594202899,0.0126811594202899
"stir.ac",0.0206611570247934,0.00247933884297521,0,0.000826446280991736,0.00165289256198347,0.0115702479338843,0.00578512396694215,0.00413223140495868,0.00991735537190083,0.00247933884297521,0.00247933884297521,0.0173553719008264,0.00247933884297521,0.00495867768595041,0.0223140495867769,0.00991735537190083,0,0.00413223140495868,0.00165289256198347,0.000826446280991736,0.00413223140495868,0.0256198347107438,0.00826446280991736,0.129752066115702,0.0181818181818182,0.0396694214876033,0.0132231404958678,0,0.00247933884297521,0.000826446280991736,0.00743801652892562,0.00247933884297521,0,0.012396694214876,0.0347107438016529,0.00909090909090909,0.00165289256198347,0,0.00165289256198347,0.0198347107438017,0.00991735537190083,0,0.00909090909090909,0.0380165289256198,0.00247933884297521,0,0.00413223140495868,0,0.000826446280991736,0.0115702479338843,0,0.00578512396694215,0.00165289256198347,0.00495867768595041,0.00495867768595041,0.0140495867768595,0,0.00413223140495868,0.00413223140495868,0.0586776859504132,0.00661157024793388,0.000826446280991736,0.00743801652892562,0.00743801652892562,0.00743801652892562,0,0.00165289256198347,0.00165289256198347,0.00165289256198347,0.000826446280991736,0.0396694214876033,0.00165289256198347,0.0190082644628099,0,0.0355371900826446,0.00743801652892562,0,0.0371900826446281,0.00247933884297521,0.0239669421487603,0.00909090909090909,0.00413223140495868,0.000826446280991736,0,0,0.0223140495867769,0.000826446280991736,0.0148760330578512,0.00578512396694215,0.0165289256198347,0,0.00743801652892562,0.00165289256198347,0.00330578512396694,0.00826446280991736,0.00743801652892562,0,0.00165289256198347,0,0.0214876033057851,0.0190082644628099,0.00330578512396694,0.0181818181818182
"strath.ac",0.0188248716486024,0.00855675984027382,0.000570450656018254,0.00342270393610953,0.0114090131203651,0.00171135196805476,0.0154021677124929,0.00228180262407302,0.0102681118083286,0.00114090131203651,0.00342270393610953,0.0142612664004564,0.00570450656018254,0.00114090131203651,0.0530519110096977,0.0119794637763833,0,0.000570450656018254,0.00969766115231033,0.00342270393610953,0.00798630918425556,0.0159726183685111,0.0062749572162008,0.163719338277239,0.0125499144324016,0.0325156873930405,0.0233884768967484,0.000570450656018254,0,0,0.00114090131203651,0.00285225328009127,0,0.00228180262407302,0.0598973188819167,0.00342270393610953,0.0193953223046207,0.000570450656018254,0,0.0211066742726754,0.0119794637763833,0.000570450656018254,0.0233884768967484,0.0479178551055334,0.00114090131203651,0.000570450656018254,0.00513405590416429,0,0,0.0205362236166572,0.00114090131203651,0.0142612664004564,0.00114090131203651,0.00399315459212778,0.00855675984027382,0.0171135196805476,0,0.00228180262407302,0.00570450656018254,0.026811180832858,0.0182544209925841,0.000570450656018254,0.00114090131203651,0.00342270393610953,0.00570450656018254,0,0.00684540787221905,0.00741585852823731,0.00114090131203651,0.00114090131203651,0.0188248716486024,0,0.0273816314888762,0,0.0148317170564746,0.00171135196805476,0.0125499144324016,0,0.00342270393610953,0.00855675984027382,0.00570450656018254,0.00399315459212778,0,0,0.00228180262407302,0.0250998288648032,0.00228180262407302,0.00969766115231033,0,0.00399315459212778,0,0.0062749572162008,0.000570450656018254,0.00684540787221905,0.000570450656018254,0.0136908157444381,0.000570450656018254,0.000570450656018254,0,0.0199657729606389,0.00684540787221905,0.00228180262407302,0.0131203650884199
"sunderland.ac",0.0129600829445308,0.0031104199066874,0,0.00414722654224987,0.00881285640228098,0.0015552099533437,0.0233281493001555,0.00518403317781234,0.0419906687402799,0.0031104199066874,0.00829445308449974,0.0196993260756869,0.0222913426645931,0.00673924313115604,0.0279937791601866,0.00725764644893727,0,0.000518403317781234,0.00259201658890617,0.00362882322446864,0.0150336962156558,0.0046656298600311,0.0285121824779679,0.071021254536029,0.0114048729911871,0.0336962156557802,0,0.00362882322446864,0.000518403317781234,0.000518403317781234,0.00103680663556247,0.00933125972006221,0,0.00414722654224987,0.0129600829445308,0.0181441161223432,0.00414722654224987,0.00414722654224987,0,0.00570243649559357,0.0103680663556247,0,0.0108864696734059,0.0388802488335925,0.00518403317781234,0.00362882322446864,0.00777604976671851,0,0,0.0160705028512182,0,0.0134784862623121,0.0031104199066874,0.00933125972006221,0.00777604976671851,0.0368066355624676,0.000518403317781234,0.0171073094867807,0.00259201658890617,0.0565059616381545,0.00103680663556247,0.00259201658890617,0.0046656298600311,0.00414722654224987,0,0,0.000518403317781234,0.00881285640228098,0.00207361327112494,0.0031104199066874,0.0233281493001555,0.00518403317781234,0.0321410057024365,0,0.00259201658890617,0.00103680663556247,0.017625712804562,0.00518403317781234,0,0.0119232763089684,0.0145152928978745,0.00518403317781234,0.0103680663556247,0.00207361327112494,0.00362882322446864,0.0212545360290306,0.00362882322446864,0.00777604976671851,0.00259201658890617,0,0,0.0046656298600311,0.00414722654224987,0.00570243649559357,0.000518403317781234,0.0279937791601866,0.000518403317781234,0.0103680663556247,0.000518403317781234,0.0222913426645931,0.0186625194401244,0.00362882322446864,0.0321410057024365
"surrey.ac",0.00859453993933266,0.00455005055611729,0,0.00556117290192113,0.00404448938321537,0.00353892821031345,0.0116279069767442,0.00353892821031345,0.0217391304347826,0.00151668351870576,0.00910010111223458,0.032355915065723,0.0151668351870576,0.0116279069767442,0.0465116279069767,0.00808897876643074,0,0.00202224469160768,0.00353892821031345,0.00151668351870576,0.00404448938321537,0.0070778564206269,0.0101112234580384,0.0369059656218402,0.0293225480283114,0.0697674418604651,0,0.00202224469160768,0,0,0.00606673407482305,0.00404448938321537,0,0.00252780586450961,0.0222446916076845,0.0151668351870576,0.00353892821031345,0.00404448938321537,0,0.0096056622851365,0.0101112234580384,0.00101112234580384,0.0202224469160768,0.0333670374115268,0.00151668351870576,0.000505561172901921,0.0308392315470172,0,0,0.0197168857431749,0,0.0171890798786653,0.00151668351870576,0.019211324570273,0.00151668351870576,0.0156723963599596,0,0.00556117290192113,0.00606673407482305,0.0551061678463094,0.000505561172901921,0.000505561172901921,0.00556117290192113,0.0096056622851365,0.00606673407482305,0,0.00808897876643074,0.00101112234580384,0.00202224469160768,0.000505561172901921,0.0343781597573306,0.000505561172901921,0.0465116279069767,0,0.0176946410515672,0.00101112234580384,0.00101112234580384,0.0101112234580384,0.00657229524772497,0,0.00808897876643074,0.012639029322548,0.000505561172901921,0.000505561172901921,0.000505561172901921,0.0566228513650152,0.00202224469160768,0.0096056622851365,0.000505561172901921,0.0101112234580384,0.000505561172901921,0.00303336703741153,0.00303336703741153,0.00758341759352882,0.00404448938321537,0.00252780586450961,0.00101112234580384,0.000505561172901921,0,0.0166835187057634,0.0161779575328615,0.00404448938321537,0.0278058645096057
